image_path,season,subcategory
data/raw/DeepArmocromia/train/winter/cool/natalie portman23.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/11634.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/11403.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/Laura Pausini1.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/12038.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/Emma Marrone1.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/6550.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/Shakira1.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/anne hathaway20.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/24431.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/14530.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/Lily Collins.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/Shakira1.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/19280.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/18225.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/lily collins11.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/28188.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/anne hathaway10.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/elisa.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/1910.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/19280.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/24243.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/anne hathaway20.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/16580.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/anne hathaway20.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/lily collins16.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/Anne Hathaway.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/7401.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/Alessandra Airo.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/gwen stefani1.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/9757.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/18525.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/15626.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/15249.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/14116.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/Anne Hathaway6.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/1044.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/27905.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/ANNE HATHAWAY 2.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/lily collins11.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/18266.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/natalie portman8.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/445.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/10731.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/3590.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/15332.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/7306.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/natalie portman24.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/12675.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/18525.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/317.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/Anna Valle1.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/8290.png,winter,cool_winter
data/raw/DeepArmocromia/train/winter/cool/18186.png,winter,cool_winter
data/raw/DeepArmocromia/train/spring/light/9096.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Chiara Ferragni6.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/irene grandi3.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Chiara Ferragni.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/doutzen kroes11.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/9096.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson2.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Ilary Blasi2.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cameron Diaz5.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/1551.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson16.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cameron Diaz3.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/3997.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/6573.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/valentina ferragni10.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson42.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/2770.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cameron Diaz4.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/23556.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne4.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/22567.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/doutzen kroes14.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Margot Robbie3.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne 3.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/28966.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/15488.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/8779.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/doutzen kroes16.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cameron Diaz3.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Chiara Ferragni7.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/doutzen kroes11.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/9404.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/cate blanchett.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson25.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/10954.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/10361.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/19139.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson11.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Charlize Theron6.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson12.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/cate blanchett3.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson13.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cameron Diaz.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/21307.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson24.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/22020.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/doutzen kroes3.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson26.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne10.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/valentina ferragni16.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne6.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/irene grandi7.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Ilary Blasi2.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/9848.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne 3.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/21968.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/5587.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/17757.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/19139.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Ilary Blasi3.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/9848.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Margot Robbie3.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Margot Robbie.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson20.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne 1.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/5440.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/5791.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/22834.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/9019.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/8875.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson23.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson13.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/13386.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson14.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/26173.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Margot Robbie.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson36.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Chiara Ferragni7.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Scarlett Johansson5.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/3952.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/18290.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Margot Robbie7.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/3922.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson27.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/6814.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Simon Baker 1.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson12.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/4423.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson38.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cameron Diaz3.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/28790.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/cate blanchett8.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne10.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/16180.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/12474.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne 1.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/25650.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/cate blanchett13.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/8875.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/26173.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/laura dern- primavera light.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/2464.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/7971.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/19030.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/26173.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/17757.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/kevin mckidd-primavera light.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/doutzen kroes17.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Ilary Blasi.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Scarlett Johansson4.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/16146.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson49.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Margot Robbie2.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/17859.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson46.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/19311.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/doutzen kroes14.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/valentina ferragni9.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Margot Robbie7.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/2511.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson36.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/valentina ferragni13.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/valentina ferragni16.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Chiara Ferragni10.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/26173.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne 3.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Charlize Theron 3.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/18468.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne7.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Chiara Ferragni8.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson54.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/4119.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Scarlett Johansson6.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Charlize Theron3.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Charlize Theron 3.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/16440.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/6814.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson16.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson49.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/7971.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Chiara Ferragni8.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/cate blanchett4.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson34.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/2464.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson34.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson38.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson34.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson13.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Margot Robbie2.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson34.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/21307.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson50.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/doutzen kroes9.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson24.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Margot Robbie6.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Charlize Theron 3.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/valentina ferragni5.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson50.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/19139.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/6814.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne10.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson49.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/4119.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/13663.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/24425.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/3047.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/cameron diaz-primavera light.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/16180.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne 2.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/4119.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/3882.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/28214.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/5618.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Scarlett Johansson5.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/irene grandi4.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Margot Robbie2.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson54.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/4019.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/9848.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne1.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/4019.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Margot Robbie8.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Chiara Ferragni10.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/20556.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/22834.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/6384.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson27.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/valentina ferragni4.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/9848.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/28214.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/simon baker4.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/8603.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/21307.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/21882.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/2246.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/cate blanchett10.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson49.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/5791.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Chiara Ferragni8.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson27.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne1.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/5587.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cameron Diaz3.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson16.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson24.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/14976.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson42.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne7.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Scarlett Johansson1.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson34.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/15848.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/21882.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/4423.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/simon baker4.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson27.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/24489.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/26876.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/13386.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/5587.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/6862.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson42.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/9883.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Chiara Ferragni7.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Scarlett Johansson.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Chiara Ferragni10.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/3952.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Charlize Theron 1.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/2770.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/29621.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/doutzen kroes7.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/irene grandi2.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/15488.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Charlize Theron6.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/5716.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/29846.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/5618.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne1.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/doutzen kroes2.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson12.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/valentina ferragni10.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne4.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Charlize Theron 2.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/6814.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/doutzen kroes9.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/doutzen kroes7.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne3.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/19417.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson27.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Chiara Ferragni8.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/cate blanchett10.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Scarlett Johansson 2.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Charlize Theron5.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson27.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Margot Robbie3.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne7.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson26.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cameron Diaz4.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson42.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/14569.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Chiara Ferragni10.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/3958.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/valentina ferragni1.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson24.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson29.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/14668.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/2418.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/6384.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/6106.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/17267.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/15848.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/14938.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Charlize Theron 1.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/20556.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/doutzen kroes14.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/13663.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/nikole kidman- primavera light.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/16146.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Scarlett Johansson4.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson7.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/4206.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Charlize Theron6.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne8.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/kevin mckidd-primavera light.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson11.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Ilary Blasi2.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/15488.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/24489.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/8660.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/8875.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne 3.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/23257.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/3997.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson29.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/cate blanchett4.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/doutzen kroes14.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson24.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson38.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Charlize Theron6.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/19139.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/8603.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/valentina ferragni13.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/cate blanchett8.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/9096.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/21801.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Ilary Blasi1.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/18974.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/28214.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/irene grandi4.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/22020.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/doutzen kroes7.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/Cara Delevigne1.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/26477.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/14976.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson11.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/gillian anderson29.png,spring,light_spring
data/raw/DeepArmocromia/train/spring/light/doutzen kroes6.png,spring,light_spring
